date;Afghanistan;Albania;Algeria;Andorra;Angola;Antigua and Barbuda;Argentina;Armenia;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Fiji;Finland;France;Gabon;Gambia;Georgia;Germany;India;Indonesia;Iran;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Switzerland;Syria;Tajikistan;Tanzania;Thailand;Timor-Leste;Togo;Trinidad and Tobago;Tunisia;Turkey;US;Uganda;Ukraine;United Arab Emirates;United Kingdom;Zambia;Zimbabwe;Barbados;Belarus;Dominica;Dominican Republic;Ecuador;Ghana;Greece;Grenada;Guatemala;Guinea;Guinea-Bissau;Poland;Portugal;Qatar;Romania;Russia;Rwanda;Saint Kitts and Nevis;Saint Lucia;Saint Vincent and the Grenadines;San Marino;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Somalia;South Africa;Spain;Sri Lanka;Sudan;Suriname;Sweden;Uruguay;Uzbekistan;Venezuela;Vietnam;West Bank and Gaza;Western Sahara;Yemen;Nigeria;North Macedonia;Norway;Oman;Pakistan;Brazil;Afghanistan_fitted;Albania_fitted;Algeria_fitted;Andorra_fitted;Angola_fitted;Antigua and Barbuda_fitted;Argentina_fitted;Armenia_fitted;Australia_fitted;Austria_fitted;Azerbaijan_fitted;Bahamas_fitted;Bahrain_fitted;Bangladesh_fitted;Egypt_fitted;El Salvador_fitted;Equatorial Guinea_fitted;Eritrea_fitted;Estonia_fitted;Eswatini_fitted;Ethiopia_fitted;Fiji_fitted;Finland_fitted;France_fitted;Gabon_fitted;Gambia_fitted;Georgia_fitted;Germany_fitted;India_fitted;Indonesia_fitted;Iran_fitted;Kuwait_fitted;Kyrgyzstan_fitted;Laos_fitted;Latvia_fitted;Lebanon_fitted;Lesotho_fitted;Liberia_fitted;Libya_fitted;Liechtenstein_fitted;Lithuania_fitted;Switzerland_fitted;Syria_fitted;Tajikistan_fitted;Tanzania_fitted;Thailand_fitted;Timor-Leste_fitted;Togo_fitted;Trinidad and Tobago_fitted;Tunisia_fitted;Turkey_fitted;US_fitted;Uganda_fitted;Ukraine_fitted;United Arab Emirates_fitted;United Kingdom_fitted;Zambia_fitted;Zimbabwe_fitted;Barbados_fitted;Belarus_fitted;Dominica_fitted;Dominican Republic_fitted;Ecuador_fitted;Ghana_fitted;Greece_fitted;Grenada_fitted;Guatemala_fitted;Guinea_fitted;Guinea-Bissau_fitted;Poland_fitted;Portugal_fitted;Qatar_fitted;Romania_fitted;Russia_fitted;Rwanda_fitted;Saint Kitts and Nevis_fitted;Saint Lucia_fitted;Saint Vincent and the Grenadines_fitted;San Marino_fitted;Sao Tome and Principe_fitted;Saudi Arabia_fitted;Senegal_fitted;Serbia_fitted;Seychelles_fitted;Sierra Leone_fitted;Singapore_fitted;Slovakia_fitted;Slovenia_fitted;Somalia_fitted;South Africa_fitted;Spain_fitted;Sri Lanka_fitted;Sudan_fitted;Suriname_fitted;Sweden_fitted;Uruguay_fitted;Uzbekistan_fitted;Venezuela_fitted;Vietnam_fitted;West Bank and Gaza_fitted;Western Sahara_fitted;Yemen_fitted;Nigeria_fitted;North Macedonia_fitted;Norway_fitted;Oman_fitted;Pakistan_fitted;Brazil_fitted
6/26/20;30451;2269;12685;855;212;65;55343;23247;7601;17522;15369;104;24805;130474;62755;5517;2001;167;1986;728;5425;18;7191;200195;5209;43;919;194036;508953;51427;217724;43703;4446;19;1112;1697;24;684;713;82;1808;31486;255;5747;509;3162;24;591;124;1164;194511;2467554;833;41975;46973;283151;1531;561;97;60713;18;29764;53856;15834;3343;23;15828;5260;1614;33395;40866;92784;25697;619936;858;15;19;29;698;712;174577;6354;13565;11;1394;42955;1643;1558;2878;124590;247905;2014;9257;389;65137;919;7427;4779;353;1557;10;1089;23298;5758;8832;36034;198883;1274974;24675.059925636997;2435.853498832034;13944.296035230474;868.8290706647273;317.3029627628289;52.84514833167734;53608.71841645771;20846.04000451708;12039.40508574647;18433.626063065953;15483.977180550723;294.7557614408619;17439.07618980933;77174.1666789535;55278.61974063782;4771.955424342983;1331.2840126573421;156.2157297086866;2030.3295965406867;486.95745675761714;3304.953086938891;21.988385946090915;7630.279437741994;217126.9723254988;3320.3229159971547;211.01846244421068;940.9378947449356;199803.50947866254;413966.8094205111;48743.35011341726;215213.07738607365;34676.51910462358;9183.317093774273;19.40301496765171;1173.4321384750178;2723.0848064342604;0.0;675.2291595104858;821.433809183244;84.94132484264773;1854.2348658284159;33559.52222083358;295.356470061913;0.0;575.1300482663931;3240.030823006237;27.247363623398904;473.19452887015757;207.02661235545662;1258.1990020455692;222108.46270045903;2635757.946265533;685.3658710246297;36155.11688955963;46381.88911684602;315510.2368384618;1296.417913070991;651.9800527102823;103.23596636927708;57319.24483285717;17.550257717097438;30285.178379255183;54138.46601676189;13710.223478698077;3836.8522118931746;24.16405271209767;14064.168126642187;4532.6918611625515;1417.6037675675836;31998.82328480842;41696.20528472062;83379.94993567452;25906.439428085367;568583.0084546785;963.382280034775;16.14313313184351;20.614793477985913;31.273566118759522;740.0398994049519;443.30275118000577;151244.70037253344;5455.736382616172;15209.529132728332;55.38152473749692;300.05614480464953;41741.20475072901;1745.7921192217057;1753.0408320657966;2135.895730807341;132192.17852626095;256124.02152372905;2068.513112062722;4670.133985465646;357.7455286070986;62341.12506765862;934.532443080868;8709.02555182421;5751.298895677329;467.6875234656231;4806.826704197056;7.808851118536567;435.351811298493;11730.362103719568;5613.147051532049;9008.236672979154;28263.431910588355;173449.07988654144;1115411.2037524777
6/27/20;30616;2330;12968;855;259;65;57744;23909;7686;17580;15890;104;25267;133978;63923;5727;2001;191;1986;745;5570;18;7198;200195;5209;44;921;194458;528859;52812;220180;44391;4513;19;1115;1719;24;729;727;82;1813;31555;256;5799;509;3162;24;615;126;1168;195883;2510259;848;42932;47360;283785;1531;567;97;61095;18;30619;54574;16431;3366;23;16397;5291;1614;33714;41189;93663;26022;626779;878;15;19;29;698;713;178504;6459;13792;20;1410;43246;1657;1572;2878;131800;248469;2033;9257;467;65137;924;7682;5130;355;1815;10;1103;24077;5906;8846;36953;202955;1313667;25552.082190923593;2490.761075914775;14285.900800391177;871.5662386078016;329.1020498675187;53.490527828795415;55843.08286406656;21500.084642435253;12142.361388019344;18503.837948571498;15930.580220514741;302.0486054599568;18008.497196533935;81736.86618462864;57074.948134129154;4988.875761611843;1398.9853994909345;158.92896259213845;2035.977205130969;510.57026813555626;3472.827086370711;22.077744071042098;7666.631333702168;218159.65672590656;3476.3086137104538;219.82489630081005;951.9605300885115;200483.4687774813;434119.33027143823;50171.19487654223;217795.06961365652;35918.65720414103;9414.283521508269;19.4221850781586;1178.2709734862997;2776.684344222252;0.0;693.3740325811939;860.0973822177027;85.02240510122205;1864.7465939165497;33629.4432391732;305.1104622270762;0.0;583.9634055636435;3244.99785627449;27.61893122426519;483.75775636918144;208.706899487796;1268.3040157276507;223564.16874015218;2682118.845502802;703.9994723060903;37220.69129182415;47354.56241407079;314347.18379343516;1355.133331182941;684.5445584429206;103.79499691893784;58769.63876755351;17.567465315398543;31133.307250617116;55233.26277256014;14261.974953419573;3867.8333020772516;24.21637033628078;14712.800712556735;4662.585260494892;1464.5803368310505;32521.313558086316;42052.57312972882;85802.22238526659;26410.25635746817;586679.905559298;986.5523402318464;16.176750446860176;20.701168720778444;31.670010629410637;741.8591007699624;465.4409756366663;156685.74778126442;5626.408207161153;15465.832543178461;56.49353762118956;314.37666264351515;42719.33066996843;1763.5838992696358;1762.034753193337;2231.493264933566;138810.34479384637;257488.49488547823;2110.510097025747;4962.959023677108;374.5922116149611;63290.08235823306;942.2233253179505;8977.90784288677;5917.183881820468;471.36209628802624;4963.840931763462;7.87735803917832;467.9783548058807;11813.83144868855;5739.91939984891;9030.918135410313;28967.738391178726;179095.43363418602;1161290.4279314654
6/28/20;30967;2402;13273;855;267;69;59933;24645;7764;17654;16424;104;25705;137787;65188;5934;2001;191;1987;781;5689;18;7198;199476;5209;45;924;194693;548318;54010;222669;44942;5017;19;1116;1740;27;768;762;82;1815;31617;256;5849;509;3162;24;642;126;1169;197239;2549864;859;43856;47797;284192;1557;567;97;61475;18;31373;55255;16742;3376;23;16930;5342;1614;33907;41646;94413;26313;633563;900;15;19;29;698;713;182493;6586;14046;70;1427;43459;1664;1581;2894;138134;248770;2037;9257;490;65137;929;7948;5297;355;1990;10;1118;24567;6080;8855;38150;206512;1344143;26436.446775460274;2546.858313246443;14634.174672601806;874.2693065450925;341.32970590252205;54.14378158800972;58161.46435058867;22163.24769607889;12246.198131744028;18574.316240258937;16384.334835195576;309.5218889777402;18591.57831858582;86505.77013274185;58890.045738393805;5214.226753455224;1469.3936140849332;161.67093122048038;2041.4611230881765;535.2791088579914;3648.887534527761;22.16738378546228;7701.161641210968;219157.2432864268;3637.0054204049447;228.9902787242212;962.8921382985998;201149.9730868265;455143.5791035657;51629.11444575913;220386.39963672153;37184.68937359589;9641.599726039505;19.44137408748777;1182.9845200897696;2831.3388874011803;0.0;711.7106961556883;900.5520559362956;85.10356269179353;1875.1954294177244;33697.89218362028;315.1865746364959;0.0;592.3020986163406;3249.812839013154;27.96961247036579;494.51391656655534;210.40082426658157;1278.490146407732;224937.6863341918;2728942.1601663986;722.892409158754;38305.904413999204;48320.22712509387;313023.03416311974;1416.375213186464;718.6475987021091;104.35676530632325;60201.7474786353;17.584578516135945;31999.094187312927;56334.69115119001;14829.785915993896;3899.06358114711;24.265246545508262;15374.16734539474;4793.725961156979;1511.7777586121053;33045.728112867786;42406.255024960905;88217.22212988303;26923.86305782387;604784.6460852141;1010.1112230682294;16.209610278721954;20.78790439836623;32.071473381591545;743.5223218520795;488.2098466633228;162207.01206043665;5799.8035193640335;15724.550288217413;57.624552378083145;329.3575254207497;43688.31666347517;1781.4747709336352;1771.0747058813567;2328.5768108630846;145698.89084209618;258855.45231223482;2152.302592809627;5268.9714383385535;392.2053576082186;64231.224062483365;949.977283846468;9254.360039254221;6081.90728991083;475.06552992947985;5124.365952854123;7.946448700073029;502.68440358371805;11875.651298165798;5868.515338558765;9053.155377794837;29644.440616157048;184782.83237334708;1208217.1746663705
6/29/20;31238;2466;13571;855;276;69;62268;25127;7834;17723;16968;104;26239;141801;66754;6173;2001;191;1987;795;5846;18;7209;201522;5394;47;926;195042;566840;55092;225205;45524;5296;19;1117;1745;27;770;802;82;1816;31652;269;5900;509;3169;24;643;126;1172;198613;2590668;870;44538;48246;284812;1568;574;97;61790;18;31816;55665;17351;3390;23;17409;5351;1654;34154;41912;95106;26582;640246;1001;15;19;29;698;713;186436;6698;14288;77;1450;43661;1665;1585;2904;144264;248970;2039;9257;501;67667;932;8222;5530;355;2185;10;1128;25133;6209;8862;39060;209337;1368195;27325.987265770957;2604.168763635471;14989.156873341806;876.9377748181926;354.00071820748855;54.80500550044549;60566.228289092636;22834.77272952022;12350.922845954183;18645.06194152672;16844.961149372724;317.18007645087334;19188.287604610647;91482.02191340446;60720.84424099898;5448.196150037542;1542.5340272955405;164.44118086121287;2046.779491729359;561.1299093737716;3833.497725158022;22.25730523901462;7733.834092476129;220119.13615304563;3802.270152817;238.5285032397598;973.7241345282728;201802.84789405484;477066.4169519707;53116.97601572121;222986.45058354287;38473.321788312656;9864.505682701725;19.46058201418743;1187.570557192371;2887.06920098101;0.0;730.2208307515832;942.8780214371981;85.18479768799976;1885.5789787737167;33764.85704179022;325.59544535871515;0.0;600.1123060231674;3254.4748613478655;28.29815626697384;505.4644431570153;212.10849737705607;1288.7580446034276;226227.2215588995;2776221.00694783;742.0317885628497;39410.3177994121;49277.12777509179;311541.58624066936;1480.2397461412106;754.3526780189067;104.92128164792169;61611.29096769938;17.601596903065953;32882.528483989074;57441.98224330283;15413.568532305562;3930.5450376106696;24.310652987680097;16046.557326557475;4925.941984959632;1559.074767774973;33571.78560060577;42757.08963604351;90618.50234538132;27447.44943275682;622851.5352152586;1034.0561783342532;16.241706058499208;20.875002002424566;32.478017709463096;745.0281606630597;511.57070108485226;167799.6837270738;5975.766362732985;15985.628263840952;58.774749663142714;345.02689576601836;44645.85553264823;1799.463246433185;1780.1609245774607;2426.848933021669;152862.37674452615;260224.8352878643;2193.824244317471;5588.032837982628;410.6172141979181;65163.487069907176;957.7948323819863;9538.547927611677;6244.947006973546;478.79805088847166;5288.359267334298;8.016127766863555;539.5428741493374;11915.404289317315;5998.906307636101;9074.943750436389;30289.86816426247;190499.77289498012;1256144.2775047456
6/30/20;31517;2535;13907;855;284;69;64530;25542;7920;17766;17524;104;26758;145483;68311;6438;2001;203;1989;812;5846;18;7214;202063;5394;49;928;195418;585481;56385;227662;46195;5506;19;1118;1778;27;780;824;82;1817;31714;279;5900;509;3171;24;650;130;1174;199906;2636414;889;45254;48667;285216;1594;591;97;62118;18;32568;56432;17741;3409;23;18096;5391;1654;34393;42141;96088;26970;646929;1025;15;19;29;698;714;190823;6793;14564;81;1462;43907;1667;1600;2924;151209;249271;2047;9257;515;68451;936;8503;5832;355;2428;10;1158;25694;6334;8879;40070;213470;1402041;28218.36973420883;2662.71633795208;15350.881479118758;879.5711478481109;367.1303252201007;55.47429661898138;63059.73580952499;23513.832720770944;12456.543124032914;18716.076059153576;17312.148609224183;325.0277427651406;19798.562150467864;96665.59416536013;62564.036832426274;5690.961364356459;1618.4217817490953;167.23921918720333;2051.93050288442;588.1700226430277;4027.033205974674;22.34750857376564;7764.614000124441;221044.76351359495;3971.922729300279;248.4539380535597;984.4478467700618;202441.9224090365;499914.448737915;54634.587600301864;225594.58872615825;39783.09497219126;10082.227168460293;19.47980887682369;1192.0269119367917;2943.8964589364773;0.0;748.8847310777505;987.1587889954836;85.26611016354822;1895.8948415492414;33830.3260542932;336.34806364041043;0.0;607.36169467788;3258.9830403956134;28.603368324542288;516.6106685512382;213.8300304024021;1299.10836603876;227431.11196222308;2823948.1533175292;761.4035016874881;40533.42826753855;50223.46784028063;309906.90528889344;1546.8255789611565;791.7249509214284;105.48855605833198;62993.9022382134;17.61852006111684;33783.57192922862;58554.33048324516;16013.175729375997;3962.279675581318;24.352563230385208;16728.037163167533;5059.048688026085;1606.3419317435537;34099.19460646501;43104.91493021243;92999.35684673727;27981.2090566829;640833.1686444294;1058.3838368992476;16.273031349371912;20.962463030688948;32.889707741922166;746.3753472877315;535.4771658054173;173454.12134239357;6154.124038113836;16249.008804149782;59.94430520933231;361.4139097200666;45589.58524095465;1817.5477802348073;1789.2936449121228;2525.978262634373;160304.70283308614;261596.58453477526;2235.006782217791;5919.882932159739;429.8611299284873;66085.79468989585;965.6764887621063;9830.637803660282;6405.76104862686;482.55988746132056;5455.767432992754;8.086399937001323;578.6189520668255;11932.8369493334;6131.060299777868;9096.27868515189;30900.412236145614;196234.011403084;1305018.4223719505
7/1/20;31836;2580;14272;855;291;69;67197;26065;8001;17873;18112;104;27414;149258;69814;6736;2001;203;1989;840;5846;18;7236;202981;5513;49;931;195893;604641;57770;230211;46940;6261;19;1121;1788;35;804;874;82;1818;31851;293;6005;509;3173;24;661;130;1175;201098;2687588;893;45924;49069;285279;1632;605;97;62424;18;33387;58257;18134;3432;23;19011;5404;1654;34775;42454;97003;27296;653479;1042;15;19;29;698;715;194225;6925;14836;81;1498;44122;1687;1613;2924;159333;249659;2054;9573;535;69692;943;8781;6062;355;2758;10;1190;26484;6454;8896;41194;217809;1448753;29111.09804254392;2722.525313322769;15719.377043852017;882.1689344692062;380.7342253777805;56.151753172560966;65644.3361082413;24199.52941235892;12563.066624989877;18787.359603627872;17785.554678055134;333.0695759744064;20422.30613666198;102055.14309834056;64416.080405895256;5942.687658714444;1697.0605721160844;170.0645154561558;2056.9123988131937;616.4482126011064;4229.8818187402985;22.437993924112828;7793.468406574009;221933.57815349105;4145.743688004945;258.7814364849552;995.0545275485008;203067.02954526106;523713.8911320289;56181.695257451625;228210.1634510792;41112.378566815765;10293.980350772674;19.499054693980575;1196.351461992267;3001.842252086085;0.0;767.6812925553518;1033.4812965284993;85.34750019221633;1906.140611359966;33894.287719522334;347.45578152076735;0.0;614.0196927735884;3263.3365223637466;28.884119965707967;527.9538170783464;215.5655358309491;1309.5417716855682;228547.8301085656;2872116.025854516;780.9921903368547;41674.66598662925;51157.415661964;308123.3039915416;1616.2337732236008;830.8311485370676;106.05859864965082;64345.15240929459;17.63534757677831;34702.157332358925;59670.89344458122;16628.39649834987;3994.2695148950675;24.39095279828841;17416.44791939338;5192.84881491542;1653.4419678847842;34627.65351157918;43449.56829078692;95352.85133154858;28525.33924514615;658680.6925767862;1083.0901841641999;16.303579845180163;21.050288986977684;33.30660841249269;747.562744594697;559.8747650484694;179159.85434676343;6334.686724105433;16514.630708250388;61.13338941565408;378.54868291895474;46517.09943185075;1835.7267688263676;1798.4731037045706;2625.5997433893954;168029.01935851946;262970.6400134845;2275.7801821261614;6264.125483443848;449.97156270344743;66997.058865678;973.6227749781859;10130.796141375848;6563.790416992699;486.35126978918055;5626.525534913799;8.157269939870924;619.9679757014984;11927.862878591406;6264.941727820814;9117.155697292974;31472.566043672523;201972.5983242243;1354780.1346380578
7/2/20;32022;2662;14657;855;315;69;69941;26658;8066;17941;18684;104;27837;153277;71299;7000;3071;215;1990;873;5846;18;7241;203640;5513;55;939;196370;625544;59394;232863;47859;6767;19;1122;1796;35;819;891;83;1825;31967;312;6058;509;3179;24;667;130;1178;202284;2742049;902;46821;49469;285285;1632;617;97;62698;18;34197;59468;18134;3458;23;20072;5450;1654;35146;42782;97897;27746;660231;1063;15;19;29;698;717;197608;7054;15195;81;1518;44310;1700;1634;2944;168061;250103;2066;9573;547;70639;947;9078;6273;355;3080;10;1221;27110;6625;8902;42555;221896;1496858;30001.521280874837;2783.620330851433;16094.666248467633;884.7306480488843;394.82858518272366;56.83747458110305;68322.35798354125;24890.892846066123;12670.501072853276;18858.913589176944;18264.804356700726;341.31038008794553;21059.38895565133;107647.86481574981;66273.20166970255;6203.526171162624;1778.4413133504108;172.91649979236232;2061.723474197117;646.0146379339548;4442.443657363434;22.528761416712182;7820.366156075895;222785.057989106;4323.47190425587;269.5263452785922;1005.5353655230358;203678.0060803069;548490.4303533939;57757.97923507678;230832.50748143645;42459.36760243933;10498.977192564684;19.518319484260058;1200.5421360973398;3060.9285959747094;0.0;786.5880100366987;1081.936027249355;85.42896784785154;1916.3138769058617;33956.73079537324;358.9303258269967;0.0;620.0577526118926;3267.5344822623974;29.139357043670177;539.4949980442193;217.3151270634293;1320.0589278052123;229575.98499676702;2920716.7082365495;800.7812213873138;42833.392275606864;52077.11091244053;306195.3218339082;1688.5677228715092;871.7395026467738;106.63141953085064;65660.57738366812;17.65207903810152;35638.187055335875;60790.79195315303;17258.951469598793;4026.516591228428;24.42579924203765;18109.406735989007;5327.1326043548415;1700.230240677555;35156.850584309665;43790.88668544604;97671.85773072558;29080.041127638553;676344.0909279721;1108.1705353909085;16.33334538253837;21.138481381214593;33.72878546934014;748.5893508119761;584.7005890965703;184905.59352445457;6517.247138158707;16782.429034722372;62.34216695742602;396.46232325264486;47425.958690166626;1853.9985484846045;1807.6995389686988;2725.3154244230022;176037.63024257598;264346.9409221821;2316.072859755575;6620.214716298591;470.9840851741028;67896.18260456882;981.6342172072599;10439.189375207068;6718.462341660711;490.1724297659086;5800.556624112679;8.228742536913737;663.63307834891;11900.564051596497;6400.511313602736;9137.57038768908;32002.965988671047;207701.91701490094;1405363.83574847
7/3/20;32324;2752;15070;855;328;68;72786;27320;8260;18050;19267;104;28410;156391;72711;7267;3071;215;1991;909;5846;18;7242;204222;5620;55;943;196780;648315;60695;235429;48672;6878;19;1122;1830;35;833;918;83;1828;32101;328;6058;509;3180;24;671;130;1181;203456;2795361;911;47705;50141;285787;1632;625;97;62997;18;35148;60657;19388;3486;23;21293;5521;1765;35405;43156;98653;28166;666941;1081;15;22;29;698;719;201801;7164;15504;81;1524;44479;1720;1650;2944;177124;250545;2069;9663;561;71419;952;9396;6537;355;3334;10;1240;27564;6787;8921;43929;221896;1539081;30886.843466733095;2846.026395957068;16476.765558415296;887.2558065262585;409.4300458237029;57.53156146971852;71096.1007276679;25586.881207747487;12778.854257684268;18930.739033779853;18749.489558227273;349.7550779425293;21709.643018664487;113439.34582225217;68131.40407702386;6473.611778417086;1862.5407703574297;175.79456297484447;2066.3620784096597;676.9208279307204;4665.130866640063;22.61981117040582;7845.277961316797;223598.70682063108;4504.802491205074;280.70451635321115;1015.8814978755347;204274.6928353264;574269.0732498813;59363.050935975334;233460.93713508314;43822.079591327194;10696.430773670185;19.53760326628206;1204.5969171370664;3121.1779394101704;0.0;805.5809823662387;1132.6171208981066;85.51051320437134;1926.4122230271876;34017.644292885256;370.78381066530784;0.0;625.4496042987424;3271.576124194105;29.368107360451976;551.2351988696278;219.07891842459205;1330.6605059905796;230514.3292777729;2969741.949817719;820.7526703919597;44008.89658236615;52980.67119009829;304127.70438695245;1763.9330540970036;914.5196380428465;107.20702881147359;66935.70577902648;17.668714034699047;36591.5311392509;61913.11092013974;17904.488475027996;4059.022956216992;24.457082142396136;18804.311116145578;5461.677991215125;1746.5553083599546;35686.4641819136;44128.70681605339;99949.09327173137;29645.519722276367;693772.4894927021;1133.6195098847895;16.362321939896923;21.22704172945181;34.156305485269215;749.4543014107489;609.883048023764;190679.2492082479;6701.5802500586815;17052.335074586375;63.57079633303157;415.1869344836133;48313.70178074601;1872.3613953231488;1816.9731899190078;2824.695861515322;184331.89924252417;265725.4256962966;2355.8118780346067;6987.442080513296;492.935395505001;68782.06225571569;989.7113458669056;10755.983664807822;6869.193779657159;494.0236010998532;5977.771002125862;8.300822521750595;709.6426110037271;11851.188409984685;6537.725982066562;9157.51844455394;32488.432320350992;213407.73516543215;1456697.9641114871
7/4/20;32672;2819;15500;855;346;68;75376;27900;8443;18165;19801;104;28857;159679;74035;7507;3071;215;1993;954;5846;18;7248;204222;5620;57;948;197198;673165;62142;237878;49303;7094;19;1123;1855;35;869;989;83;1831;32198;338;6159;509;3185;24;676;130;1186;204610;2841241;927;48628;50857;286412;1632;698;97;63270;18;36184;61535;19388;3511;23;22501;5570;1765;35719;43569;99183;28582;673564;1092;16;22;29;698;719;205929;7272;15829;81;1533;44664;1749;1679;2961;187977;250545;2074;9767;565;71419;955;9708;6750;355;3835;10;1248;28167;6932;8926;45106;225283;1577004;31764.136035891755;2909.7688745075507;16865.684903867263;889.7439326870197;424.5557348184118;58.23411568306633;73967.82424325096;26286.381473314177;12888.134036144733;19002.836959180157;19239.16812045811;358.40871440806404;22372.861741693214;119423.4211905681;69986.47846787715;6753.060922956666;1949.3201525676136;178.6980545370163;2070.826616147862;709.2196399928354;4898.36744018014;22.711143296149544;7868.1764067158765;224374.05497826613;4689.385003099016;292.33231650731335;1026.0840258593812;204856.93471876116;601073.9785912071;60996.45052883169;236094.75245688716;45198.35256093046;10885.561205073627;19.55690605868448;1208.5138448912944;3182.6131729701856;0.0;824.6349213611804;1185.6224789984544;85.59213633576339;1936.4332314847304;34077.01749915511;383.02875064978184;0.0;630.1714975003374;3275.4606816998567;29.569489039852577;563.175277715334;220.85702517603988;1341.347183208388;231361.76231785235;3019183.172537123;840.8873047187211;45200.39521510552;53866.19907122586;301925.38082632597;1842.4375271811084;959.2424475384004;107.78543660177596;68166.09024174434;17.685252157744927;37562.025780619384;63036.900688008194;18564.57797041738;4091.7906775973925;24.484783132262248;19498.347469668566;5596.250913098567;1792.2596532285581;36216.16316339579;44462.86526594809;102177.16270290157;30221.984006648665;710914.4955725268;1159.4309999183595;16.39050363990587;21.315971553892645;34.58923586461938;750.1568723763511;635.3417254615259;196467.95805963935;6887.443150780287;17324.276294535717;64.81942945102355;434.7556112677895;49177.859146001996;1890.8135246735283;1826.294296976573;2923.2821974214307;192912.144793622;267106.0320735871;2394.9231629243377;7364.923997525686;515.8633166198346;69653.590319012;997.8546956637571;11081.344566387039;7015.395492707624;497.9050193310501;6158.065759220256;8.37351471924647;758.0073468807391;11780.145919348002;6676.538772226266;9176.995645353516;32926.00910029352;219075.26179351704;1508705.160290391
7/5/20;32951;2893;15941;855;346;68;77815;28606;8583;18280;20324;104;29367;162417;75253;7777;3071;215;1993;988;5846;19;7253;204222;5620;57;951;197523;697413;63749;240438;49941;7377;19;1124;1873;79;874;1046;83;1836;32268;358;6213;509;3190;24;680;133;1188;205758;2891124;939;49468;51540;286931;1632;716;98;63554;18;37425;61958;20085;3519;23;23248;5610;1765;35950;43897;99799;28973;680283;1105;16;22;29;698;720;209509;7400;16131;81;1542;44800;1764;1700;2997;196750;250545;2076;9767;594;71419;956;10020;7169;355;4277;10;1265;28711;7046;8930;46178;231818;1603055;32630.352016951663;2974.873488945413;17261.42733457416;892.194554348432;440.2232730557906;58.94524030006294;76939.73839515586;26988.210210490666;12998.348332062908;19075.20839089873;19733.363813815064;367.276459115035;23048.79772733651;125592.03389316842;71834.01525892159;7041.969245330486;2038.7237155269927;181.6262822009208;2075.115548673148;742.965219529168;5142.588994398553;22.802757896815965;7889.036056516041;225110.6602417223;4876.82195647088;304.42663607528186;1036.1340282966098;205424.5808212871;628928.2813468082;62657.64300046604;238733.23743558626;46585.844842460494;11065.601672002062;19.576227880123213;1212.29101767566;3245.2576376712827;0.0;843.723172905824;1241.0538844405958;85.67383731608554;1946.3744820961158;34134.83997586635;395.6780734094648;0.0;634.2024114867875;3279.1874180976774;29.742717108973036;575.3159560479772;222.6495635058099;1352.11964184179;232117.33079237374;3069031.4782282696;861.1645701881404;46407.0295616062;54731.789964341835;299593.44473351556;1924.1908983889784;1005.9799567328238;108.36665300173428;69347.3363004288;17.70169299997461;38549.472073018485;64161.176970084394;19238.709023365824;4124.821839503049;24.508885917370716;20188.50386367922;5730.605715707338;1837.1805120010763;36745.607049937316;44793.19865338816;104348.60449809361;30809.64699508902;727718.5339761273;1185.5981455181675;16.4178847520379;21.405272382914568;35.02764485739217;750.6964794788673;660.9873490932342;202258.12043015557;7074.574973358194;17598.176322466014;66.08821125844032;455.202439655253;50015.965746521986;1909.3530904670288;1835.6631017750378;3020.58891121121;201777.53942985157;268488.6970443265;2433.3317397554515;7751.591090307469;539.8067854773748;70509.65824561282;1006.064805555279;11415.436601751042;7156.476102915524;501.81692184551986;6341.324275431892;8.446823985924285;808.7175017183041;11688.001540610618;6816.898716763247;9195.997858781031;33313.00195077018;224689.21533339898;1561302.488267935
